id,project_id,template_id,name,status,starts_on,ends_on,created_on,modified_on,extension_ends_on,requested_by,approved_by,rejected_by,canceled_by,initiated_by,location_id,organisation_id
5429,3917,3214,89c97432b362ecc8505a55fd5e205bfb,CANCELLED,2022-03-17T08:28:00.077000+00:00,2022-03-17T16:00:00+00:00,2022-03-17T08:31:25.894820+00:00,2022-06-16T13:59:49.384135+00:00,NULL,22325,24990,NULL,24990,24990,NULL,9476
4711,3917,1920,26e67c7c4aaba757f6ef79fe38517c7d,CLOSED,2022-02-24T07:30:49.461000+00:00,2022-02-24T16:30:00+00:00,2022-02-24T07:34:34.391469+00:00,2022-06-16T13:59:49.384127+00:00,NULL,45109,17812,NULL,NULL,17812,NULL,9476
5318,3917,3214,6e0313ffcf18fcca3268318817a9e316,EXPIRED,2022-03-15T07:29:27.372000+00:00,2022-03-15T15:25:00+00:00,2022-03-15T07:32:12.226011+00:00,2022-06-16T13:59:49.384119+00:00,NULL,22079,24990,NULL,NULL,24990,NULL,9476
4826,3917,1920,a3d3c5c58b6f5e60a83992bb04539ab0,CLOSED,2022-03-01T07:14:20.147000+00:00,2022-03-01T17:00:00+00:00,2022-03-01T07:20:03.457016+00:00,2022-06-16T13:59:49.384079+00:00,NULL,45109,27248,NULL,NULL,27248,NULL,9476
4648,3917,1921,be9deaa7319cc012951bb08a4df9b11e,CLOSED,2022-02-23T08:07:43.362000+00:00,2022-02-23T17:00:00+00:00,2022-02-23T08:12:13.593348+00:00,2022-06-16T13:59:49.384071+00:00,NULL,20976,17812,NULL,NULL,17812,NULL,9476
4666,3917,1920,9a284489fb21dfccef2d3b824b468887,CLOSED,2022-02-23T12:07:31.145000+00:00,2022-02-23T16:30:00+00:00,2022-02-23T12:09:44.400231+00:00,2022-06-16T13:59:49.384063+00:00,NULL,45109,17812,NULL,NULL,17812,NULL,9476
4567,3917,3214,702f196fe975d18a2fe7c6092b3e3724,CLOSED,2022-02-21T09:21:25.390000+00:00,2022-02-21T17:00:00+00:00,2022-02-21T09:23:42.412325+00:00,2022-06-16T13:59:49.384005+00:00,NULL,23894,27248,NULL,NULL,27248,NULL,9476
4568,3917,3214,cec4a5defc61666930436177a3934d2b,CLOSED,2022-02-21T10:17:33.902000+00:00,2022-02-21T16:30:00+00:00,2022-02-21T10:19:29.493187+00:00,2022-06-16T13:59:49.383956+00:00,NULL,18726,17812,NULL,NULL,17812,NULL,9476
5368,3917,3214,1850b0eb1eec6577f095161930ffbdb3,EXPIRED,2022-03-16T07:32:55.274000+00:00,2022-03-16T15:30:00+00:00,2022-03-16T07:35:30.663624+00:00,2022-06-16T13:59:49.383914+00:00,NULL,22079,24990,NULL,NULL,24990,NULL,9476
4633,3917,3214,88ff74e00501d9de3cfd594e6ef51c83,CLOSED,2022-02-23T07:04:56.016000+00:00,2022-02-23T17:00:00+00:00,2022-02-23T07:06:34.454615+00:00,2022-06-16T13:59:49.383896+00:00,NULL,21889,17812,NULL,NULL,17812,NULL,9476
4465,3917,1921,9340cfb7bfd94879f42089a477bd2976,CLOSED,2022-02-17T07:10:31.616000+00:00,2022-02-17T17:00:00+00:00,2022-02-17T07:16:24.863438+00:00,2022-06-16T13:59:49.383863+00:00,NULL,20391,27248,NULL,NULL,27248,NULL,9476
5483,3917,1921,a6c6b3f2ff251a46632038d0907849e6,CLOSED,2022-03-18T07:12:56+00:00,2022-03-18T15:00:00+00:00,2022-03-18T07:17:19.507908+00:00,2022-06-16T13:59:49.383847+00:00,NULL,20391,24990,NULL,NULL,24990,NULL,9476
4230,3917,3214,2d8a8d587608c65897d405f31dfea626,CLOSED,2022-02-09T08:40:20.353000+00:00,2022-02-09T17:00:00+00:00,2022-02-09T08:44:33.329682+00:00,2022-06-16T13:59:49.383821+00:00,NULL,20446,20446,NULL,NULL,17812,NULL,9476
4886,3917,3214,9154402e72c3a59dac517409020f1f67,CLOSED,2022-03-02T08:45:52.338000+00:00,2022-03-02T19:00:00+00:00,2022-03-02T08:47:41.986589+00:00,2022-06-16T13:59:49.383804+00:00,NULL,18117,17812,NULL,NULL,17812,NULL,9476
4232,3917,3214,850fd3d92953d8161af631eca0ab8084,CLOSED,2022-02-09T08:53:39.903000+00:00,2022-02-09T18:00:00+00:00,2022-02-09T08:55:52.926525+00:00,2022-06-16T13:59:49.383795+00:00,NULL,18726,18726,NULL,NULL,27248,NULL,9476
4958,3917,3214,0fb1e274a5b08c9c51c51c9f2a400246,EXPIRED,2022-03-03T11:15:17.281000+00:00,2022-03-03T18:00:00+00:00,2022-03-03T11:18:16.590848+00:00,2022-06-16T13:59:49.383778+00:00,NULL,39878,24990,NULL,NULL,24990,NULL,9476
4226,3917,1920,384f0e0de75c940f0e643018b1abf202,CLOSED,2022-02-09T08:15:30.744000+00:00,2022-02-09T17:15:00+00:00,2022-02-09T08:24:07.938150+00:00,2022-06-16T13:59:49.383743+00:00,NULL,21187,21187,NULL,NULL,24990,NULL,9476
4225,3917,1921,606cc26cb3f6baac65005471fb7bb0c4,CLOSED,2022-02-09T08:21:56.861000+00:00,2022-02-09T17:00:00+00:00,2022-02-09T08:23:13.089049+00:00,2022-06-16T13:59:49.383718+00:00,NULL,27391,27391,NULL,NULL,17812,NULL,9476
4239,3917,1920,a5108b430edb47c465b7cd5bf06cad29,CLOSED,2022-02-09T14:03:31.885000+00:00,2022-02-09T16:30:00+00:00,2022-02-09T14:06:37.906239+00:00,2022-06-16T13:59:49.383701+00:00,NULL,21187,21187,NULL,NULL,17812,NULL,9476
4355,3917,3214,4f41b246d0e8b62c5fd05608b8051d69,DISCARDED,2022-02-15T09:09:26.357000+00:00,2022-02-15T17:00:00+00:00,2022-02-15T09:11:37.629925+00:00,2022-06-16T13:59:49.383685+00:00,NULL,35299,27248,NULL,NULL,27248,NULL,9476
4196,3917,3214,5baedaac6c132bcf181bc1ed52ee5d4f,CLOSED,2022-02-08T08:47:11.564000+00:00,2022-02-08T19:00:00+00:00,2022-02-08T08:49:09.443042+00:00,2022-06-16T13:59:49.383677+00:00,NULL,18117,18117,NULL,NULL,17812,NULL,9476
4303,3917,1920,2a6a126fa2e275201a70a6ac5a1dfe11,CLOSED,2022-02-13T07:07:59.781000+00:00,2022-02-13T15:30:00+00:00,2022-02-13T07:11:05.332745+00:00,2022-06-16T13:59:49.383621+00:00,NULL,19460,19460,NULL,NULL,24990,NULL,9476
5159,3917,1920,4d7300c01631fe7485664a3da84fa8e3,CLOSED,2022-03-10T06:04:49.993000+00:00,2022-03-10T16:00:00+00:00,2022-03-10T06:08:53.725061+00:00,2022-06-16T13:59:49.383612+00:00,NULL,45109,24990,NULL,NULL,24990,NULL,9476
4354,3917,3214,c1144d469ef31479a9c859102680f088,CLOSED,2022-02-15T08:43:06.461000+00:00,2022-02-15T17:30:00+00:00,2022-02-15T08:44:40.139788+00:00,2022-06-16T13:59:49.383603+00:00,NULL,18726,18726,NULL,NULL,24990,NULL,9476
4760,3917,1921,fcbbfeb2b67e64872e4b44bdbda3b5b2,CANCELLED,2022-02-25T07:15:53.604000+00:00,2022-02-25T17:00:00+00:00,2022-02-25T07:22:13.695472+00:00,2022-06-16T13:59:49.383595+00:00,NULL,20391,27248,NULL,24990,27248,NULL,9476
4361,3917,1920,b9ea13430343cc047ebbaf85cca54438,CLOSED,2022-02-15T10:28:32.920000+00:00,2022-02-15T16:25:00+00:00,2022-02-15T10:32:38.656032+00:00,2022-06-16T13:59:49.383586+00:00,NULL,21187,21187,NULL,NULL,24990,NULL,9476
4800,3917,1921,ce0c1d7453f7911ff752d50a7b730c0a,CANCELLED,2022-02-28T07:52:10.563000+00:00,2022-02-28T17:00:00+00:00,2022-02-28T07:54:56.509645+00:00,2022-06-16T13:59:49.383569+00:00,NULL,20391,27248,NULL,17812,27248,NULL,9476
4400,3917,3214,16f91a0e2e0c325d3fb0e1b5cca03894,DISCARDED,2022-02-16T07:28:14.436000+00:00,2022-02-16T17:30:00+00:00,2022-02-16T07:30:08.311014+00:00,2022-06-16T13:59:49.383551+00:00,NULL,18726,17812,NULL,NULL,17812,NULL,9476
4831,3917,1920,b0d479148d02a6058066c283a983a8b8,CLOSED,2022-03-01T08:28:31.139000+00:00,2022-03-01T17:00:00+00:00,2022-03-01T08:33:36.671498+00:00,2022-06-16T13:59:49.383535+00:00,NULL,45109,27248,NULL,NULL,27248,NULL,9476
4797,3917,3214,18ce210607d375de706bcef936d9f481,CLOSED,2022-02-28T07:35:03.480000+00:00,2022-02-28T17:00:00+00:00,2022-02-28T07:37:36.406995+00:00,2022-06-16T13:59:49.383509+00:00,NULL,21889,27248,NULL,NULL,27248,NULL,9476
4301,3917,1920,5d159dcfcc3d3b78eaa6466ecd9579e5,CLOSED,2022-02-12T07:30:00.037000+00:00,2022-02-12T16:00:00.604000+00:00,2022-02-12T07:24:34.343744+00:00,2022-06-16T13:59:49.383379+00:00,NULL,19460,19460,NULL,NULL,24990,NULL,9476
4403,3917,1920,58670ff42af90f86d0a37c7b8d789576,CLOSED,2022-02-16T07:57:21.569000+00:00,2022-02-16T16:30:00+00:00,2022-02-16T08:01:47.283225+00:00,2022-06-16T13:59:49.383370+00:00,NULL,19460,19460,NULL,NULL,17812,NULL,9476
4719,3917,3214,3d20a6542631641e429deb65310dd514,CANCELLED,2022-02-24T08:41:37.077000+00:00,2022-02-24T19:00:00+00:00,2022-02-24T08:43:33.876215+00:00,2022-06-16T13:59:49.383344+00:00,NULL,22621,24990,NULL,17812,24990,NULL,9476
4300,3917,1920,1ab59de74523f3780a096d294fd115c2,CLOSED,2022-02-12T07:30:00.622000+00:00,2022-02-12T14:30:00.758000+00:00,2022-02-12T07:16:06.097961+00:00,2022-06-16T13:59:49.383336+00:00,NULL,46616,46616,NULL,NULL,24990,NULL,9476
4108,3917,1920,8762da0d1aa9eee882961807bacfcbc0,CLOSED,2022-02-04T07:27:35.113000+00:00,2022-02-04T17:00:00+00:00,2022-02-04T07:31:41.856772+00:00,2022-06-16T13:59:49.383327+00:00,NULL,19460,19460,NULL,NULL,17812,NULL,9476
4025,3917,1920,6f89d24096f18ea6b7aa1c28c8c1f5c8,CLOSED,2022-02-02T06:41:14.065000+00:00,2022-02-02T17:30:00+00:00,2022-02-02T06:45:23.128818+00:00,2022-06-16T13:59:49.383319+00:00,NULL,19460,24990,NULL,NULL,24990,NULL,9476
4467,3917,3214,9bfa7bdd941f18f3470a52298d998e7f,CLOSED,2022-02-17T07:22:28.095000+00:00,2022-02-17T18:00:00+00:00,2022-02-17T07:24:25.583034+00:00,2022-06-16T13:59:49.383302+00:00,NULL,18726,17812,NULL,NULL,17812,NULL,9476
4030,3917,3214,206b71b8eecb5266b47f7b209e46a74b,CLOSED,2022-02-02T07:18:02.004000+00:00,2022-02-02T17:00:00+00:00,2022-02-02T07:20:39.974997+00:00,2022-06-16T13:59:49.383293+00:00,NULL,18118,17812,NULL,NULL,17812,NULL,9476
4805,3917,3214,914970825ccfbc22aecea3509720b613,CANCELLED,2022-02-28T09:26:26.710000+00:00,2022-02-28T17:00:00+00:00,2022-02-28T09:29:14.727319+00:00,2022-06-16T13:59:49.383285+00:00,NULL,23894,27248,NULL,17812,27248,NULL,9476
4838,3917,3214,81b95e12af74ba185a58f87449a802b3,CLOSED,2022-03-01T09:24:00.016000+00:00,2022-03-01T17:00:00+00:00,2022-03-01T09:26:51.992962+00:00,2022-06-16T13:59:49.383276+00:00,NULL,23894,27248,NULL,NULL,27248,NULL,9476
4054,3917,1920,5c31216b59d586519bf936667753267f,CLOSED,2022-02-03T07:14:32.361000+00:00,2022-02-03T17:00:00+00:00,2022-02-03T07:18:59.661699+00:00,2022-06-16T13:59:49.383267+00:00,NULL,17813,17812,NULL,NULL,17812,NULL,9476
3962,3917,3214,535a40a43402cebc6ccdeb2624c5e809,DISCARDED,2022-02-01T13:33:03.070000+00:00,2022-02-01T17:30:00+00:00,2022-02-01T13:37:20.302586+00:00,2022-06-16T13:59:49.383259+00:00,NULL,17813,24990,NULL,NULL,24990,NULL,9476
4311,3917,1920,e913cf41b365db37ace48a10b0934804,CLOSED,2022-02-14T07:52:17.817000+00:00,2022-02-14T17:30:00+00:00,2022-02-14T07:54:59.437034+00:00,2022-06-16T13:59:49.383251+00:00,NULL,19460,19460,NULL,NULL,24990,NULL,9476
3753,3917,3214,7e7a53cc3658bf12de04a285eed4d932,CLOSED,2022-01-26T07:24:30.092000+00:00,2022-01-26T17:00:00+00:00,2022-01-26T07:27:48.778366+00:00,2022-06-16T13:59:49.383242+00:00,NULL,40308,27248,NULL,NULL,27248,NULL,9476
4772,3917,3214,4013546e6b0b5e53622b4d6985fde408,CLOSED,2022-02-25T09:55:16.899000+00:00,2022-02-25T17:00:00+00:00,2022-02-25T09:59:27.723151+00:00,2022-06-16T13:59:49.383234+00:00,NULL,21889,27248,NULL,NULL,27248,NULL,9476
3773,3917,3214,2cee146011b8dcbe656849fa2591adfd,DISCARDED,2022-01-26T08:26:19.551000+00:00,2022-01-26T17:00:00+00:00,2022-01-26T08:28:09.793566+00:00,2022-06-16T13:59:49.383209+00:00,NULL,21070,17812,NULL,NULL,17812,NULL,9476
4322,3917,3214,9f4662cbf0ca0edb7813f76d66396352,DISCARDED,2022-02-14T09:53:01.801000+00:00,2022-02-14T17:00:00+00:00,2022-02-14T09:55:50.217051+00:00,2022-06-16T13:59:49.383193+00:00,NULL,23894,27248,NULL,NULL,27248,NULL,9476
3863,3917,3214,95c8980959aa9469504496ab1ab9a6ce,CANCELLED,2022-01-28T07:12:59.743000+00:00,2022-01-28T15:10:00+00:00,2022-01-28T07:16:02.611102+00:00,2022-06-16T13:59:49.383175+00:00,NULL,42473,24990,NULL,24990,24990,NULL,9476
4127,3917,3214,dede05eed23015234eb34c0eca6c7450,CLOSED,2022-02-04T11:01:26.333000+00:00,2022-02-04T17:00:00+00:00,2022-02-04T11:04:39.716250+00:00,2022-06-16T13:59:49.383159+00:00,NULL,20976,20976,NULL,NULL,27248,NULL,9476
3749,3917,3214,4c00415538362d94b9735d5b45d6a3f9,DISCARDED,2022-01-26T06:58:31.402000+00:00,2022-01-26T16:30:00+00:00,2022-01-26T07:00:38.280545+00:00,2022-06-16T13:59:49.383151+00:00,NULL,42474,17812,NULL,NULL,17812,NULL,9476
4126,3917,1920,9a52f4660c3998bf3498a312f9687085,CLOSED,2022-02-04T09:33:57.731000+00:00,2022-02-04T17:00:00+00:00,2022-02-04T09:36:23.714962+00:00,2022-06-16T13:59:49.383143+00:00,NULL,19460,19460,NULL,NULL,17812,NULL,9476
3789,3917,3214,b12b0d08795a04f9312b9bd1b8e14495,CLOSED,2022-01-26T10:23:21.739000+00:00,2022-01-26T17:00:00+00:00,2022-01-26T10:25:01.243556+00:00,2022-06-16T13:59:49.383111+00:00,NULL,27391,17812,NULL,NULL,17812,NULL,9476
4062,3917,3214,9a8d06359c941cb868bcd37496897680,CLOSED,2022-02-03T08:27:16.826000+00:00,2022-02-03T17:00:00+00:00,2022-02-03T08:30:28.934720+00:00,2022-06-16T13:59:49.383078+00:00,NULL,18118,17812,NULL,NULL,17812,NULL,9476
3791,3917,1921,f9f5540c51c96937734fc936d0c899a0,CLOSED,2022-01-26T10:35:47.505000+00:00,2022-01-26T18:00:00+00:00,2022-01-26T10:37:51.872634+00:00,2022-06-16T13:59:49.383061+00:00,NULL,23894,17812,NULL,NULL,17812,NULL,9476
4655,3917,3214,2638be03713df83f1ba2f8ec905c8d40,CLOSED,2022-02-23T08:43:22.648000+00:00,2022-02-23T19:00:00+00:00,2022-02-23T08:45:51.888736+00:00,2022-06-16T13:59:49.383052+00:00,NULL,18117,17812,NULL,NULL,17812,NULL,9476
3758,3917,3214,1ed7cd3974fa13ce7bc383faf5b687fc,EXPIRED,2022-01-26T07:41:47.079000+00:00,2022-01-26T17:00:00+00:00,2022-01-26T07:44:17.015949+00:00,2022-06-16T13:59:49.383020+00:00,NULL,42473,27248,NULL,NULL,27248,NULL,9476
4184,3917,1920,0ec262309846e649e244adfbc3e7f2da,CLOSED,2022-02-08T07:19:21.028000+00:00,2022-02-08T16:30:00+00:00,2022-02-08T07:25:29.754285+00:00,2022-06-16T13:59:49.383012+00:00,NULL,45109,45109,NULL,NULL,17812,NULL,9476
3443,3917,3214,abbd7685b97dbd10ffe278c841c5600a,CLOSED,2022-01-14T06:58:43.426000+00:00,2022-01-14T17:00:00+00:00,2022-01-14T07:02:19.331765+00:00,2022-06-16T13:59:49.383003+00:00,NULL,21187,17812,NULL,NULL,17812,NULL,9476
3870,3917,3214,57f52908748ad0efa66b46bc98978f26,CANCELLED,2022-01-28T08:13:26.421000+00:00,2022-01-28T13:10:00+00:00,2022-01-28T08:15:48.736306+00:00,2022-06-16T13:59:49.382995+00:00,NULL,22706,24990,NULL,24990,24990,NULL,9476
3445,3917,1920,9297c0b114bda66040bc4ab18202f4b3,CLOSED,2022-01-14T07:09:43.950000+00:00,2022-01-14T17:00:00+00:00,2022-01-14T07:12:49.058354+00:00,2022-06-16T13:59:49.382987+00:00,NULL,21187,17812,NULL,NULL,17812,NULL,9476
3444,3917,1920,73c860f199b57d80b204ab08c60a0212,CLOSED,2022-01-14T07:05:48.223000+00:00,2022-01-14T17:00:00+00:00,2022-01-14T07:08:45.897625+00:00,2022-06-16T13:59:49.382979+00:00,NULL,21187,17812,NULL,NULL,17812,NULL,9476
2591,3917,4252,3d71a270b20639763f175ca033260662,CLOSED,2021-12-06T07:24:18.339000+00:00,2021-12-06T17:20:00+00:00,2021-12-06T07:27:43.587859+00:00,2022-06-16T13:59:49.382970+00:00,NULL,18115,27278,NULL,NULL,27278,NULL,9476
3452,3917,1920,d99d12f0fe5ab29bd90b0009a89e882b,CLOSED,2022-01-14T07:51:49.805000+00:00,2022-01-14T17:00:00+00:00,2022-01-14T07:57:33.949937+00:00,2022-06-16T13:59:49.382961+00:00,NULL,40308,17812,NULL,NULL,17812,NULL,9476
4188,3917,3214,089374e4e0ec0f866ec492e8de56946b,CLOSED,2022-02-08T07:42:42.075000+00:00,2022-02-08T18:00:00+00:00,2022-02-08T07:48:24.605974+00:00,2022-06-16T13:59:49.382951+00:00,NULL,22079,22079,NULL,NULL,27248,NULL,9476
4290,3917,3214,8185b3290fcb3dc531c2974f88410333,CANCELLED,2022-02-11T08:34:02.685000+00:00,2022-02-11T16:00:00+00:00,2022-02-11T08:35:43.944743+00:00,2022-06-16T13:59:49.382933+00:00,NULL,21529,17812,NULL,24990,17812,NULL,9476
4204,3917,3214,ecae3f761f9084966ace5e187462ae77,CLOSED,2022-02-08T11:27:19.746000+00:00,2022-02-08T17:30:00+00:00,2022-02-08T11:32:05.661008+00:00,2022-06-16T13:59:49.382925+00:00,NULL,23894,23894,NULL,NULL,24990,NULL,9476
4286,3917,1921,bb9c9a659b6cc9f81415a86e470ef7d3,CANCELLED,2022-02-11T07:28:51.215000+00:00,2022-02-11T15:25:00+00:00,2022-02-11T07:32:45.185587+00:00,2022-06-16T13:59:49.382916+00:00,NULL,20391,24990,NULL,24990,24990,NULL,9476
4758,3917,1920,b43e2d1fb1613840017a31510b228c52,CLOSED,2022-02-25T07:07:27.254000+00:00,2022-02-25T16:00:00+00:00,2022-02-25T07:11:59.135819+00:00,2022-06-16T13:59:49.382900+00:00,NULL,45109,17812,NULL,NULL,17812,NULL,9476
3482,3917,3214,26051cb7d7c5ac8cca827d4dec587349,CLOSED,2022-01-17T08:28:10.369000+00:00,2022-01-17T17:00:00+00:00,2022-01-17T08:32:26.206858+00:00,2022-06-16T13:59:49.382891+00:00,NULL,18726,27248,NULL,NULL,27248,NULL,9476
3342,3917,3214,9647f8aa6ae95ad5f2b382583b0fc7c4,CLOSED,2022-01-12T07:21:00.309000+00:00,2022-01-12T17:30:00+00:00,2022-01-12T07:22:27.404158+00:00,2022-06-16T13:59:49.382882+00:00,NULL,18118,17812,NULL,NULL,17812,NULL,9476
3389,3917,1920,3de94d67d14937be326a857c8f943ec9,CLOSED,2022-01-13T07:03:44.817000+00:00,2022-01-13T17:10:00+00:00,2022-01-13T07:06:59.307075+00:00,2022-06-16T13:59:49.382856+00:00,NULL,19460,24990,NULL,NULL,24990,NULL,9476
4285,3917,3214,c4990f76352daaaf8a4ed6689c7472e9,CLOSED,2022-02-11T07:24:49.438000+00:00,2022-02-11T16:20:00+00:00,2022-02-11T07:26:16.635496+00:00,2022-06-16T13:59:49.382847+00:00,NULL,19460,19460,NULL,NULL,24990,NULL,9476
12345,3917,3214,b29460fc6bd81edf7eb0ad80e9717abd,CLOSED,2022-06-12T07:46:38.614000+00:00,2022-06-12T14:45:00+00:00,2022-06-12T07:50:07.256249+00:00,2022-06-16T13:59:49.382733+00:00,NULL,95466,24990,NULL,NULL,24990,NULL,9476
4399,3917,3214,cd1b7012d0cec85c1f587b700f4adc30,CLOSED,2022-02-16T07:22:14.646000+00:00,2022-02-16T18:00:00+00:00,2022-02-16T07:27:18.259740+00:00,2022-06-16T13:59:49.398527+00:00,NULL,22079,22079,NULL,NULL,17812,NULL,9476
4587,3917,3214,a42b3100c97f8418c5ae9f126f902457,CLOSED,2022-02-22T07:28:52.351000+00:00,2022-02-22T17:00:00+00:00,2022-02-22T07:30:48.760682+00:00,2022-06-16T13:59:49.398522+00:00,NULL,22079,17812,NULL,NULL,17812,NULL,9476
4468,3917,3214,ec1d2debbacd9a016929a3c3864f2b12,CLOSED,2022-02-17T07:30:54.304000+00:00,2022-02-17T17:00:00+00:00,2022-02-17T07:33:18.701333+00:00,2022-06-16T13:59:49.398481+00:00,NULL,22079,27248,NULL,NULL,27248,NULL,9476
5009,3917,3214,8ee82e69bad1d9d4f9208988cec59b0b,CLOSED,2022-03-06T07:18:23.707000+00:00,2022-03-06T16:15:00+00:00,2022-03-06T07:21:50.585398+00:00,2022-06-16T13:59:49.398475+00:00,NULL,21529,24990,NULL,NULL,24990,NULL,9476
5005,3917,1920,02423d3ccf0d8004e97ef22d17a56934,CLOSED,2022-03-05T07:11:03.206000+00:00,2022-03-05T17:10:00+00:00,2022-03-05T07:17:21.038179+00:00,2022-06-16T13:59:49.398470+00:00,NULL,45109,24990,NULL,NULL,24990,NULL,9476
4551,3917,3214,f13736b44862fe64172fdc7df3840f58,CLOSED,2022-02-21T07:15:58.552000+00:00,2022-02-21T17:00:00+00:00,2022-02-21T07:19:53.438082+00:00,2022-06-16T13:59:49.398465+00:00,NULL,46616,27248,NULL,NULL,27248,NULL,9476
4554,3917,3214,533c0d59f04e5e30614f00fc9a02f511,CLOSED,2022-02-21T07:36:43.621000+00:00,2022-02-21T17:00:00+00:00,2022-02-21T07:38:33.175154+00:00,2022-06-16T13:59:49.398455+00:00,NULL,21190,17812,NULL,NULL,17812,NULL,9476
4483,3917,3214,49f0e612a4713da70755e01bb6b8f705,CANCELLED,2022-02-17T09:41:17.814000+00:00,2022-02-17T17:00:00+00:00,2022-02-17T09:45:08.479180+00:00,2022-06-16T13:59:49.398444+00:00,NULL,23894,27248,NULL,17812,27248,NULL,9476
4464,3917,3214,aead3f16381d76c31f31361a1bad1c17,CLOSED,2022-02-17T07:07:39.272000+00:00,2022-02-17T16:30:00+00:00,2022-02-17T07:12:13.648503+00:00,2022-06-16T13:59:49.398439+00:00,NULL,45109,17812,NULL,NULL,17812,NULL,9476
5379,3917,3214,7cbb0451734adc9bf36abebdf4e37bd5,CANCELLED,2022-03-16T08:16:52.682000+00:00,2022-03-16T16:15:00+00:00,2022-03-16T08:20:47.856787+00:00,2022-06-16T13:59:49.398434+00:00,NULL,20391,24990,NULL,60132,24990,NULL,9476
4927,3917,3214,a345f45f7262719df14587bbad60cefd,EXPIRED,2022-03-03T07:07:38.292000+00:00,2022-03-03T17:05:00+00:00,2022-03-03T07:09:37.805442+00:00,2022-06-16T13:59:49.398418+00:00,NULL,22079,24990,NULL,NULL,24990,NULL,9476
6450,3917,1921,6b29bbad774cbb6f0100013276929a40,CLOSED,2022-04-08T11:46:26.427000+00:00,2022-04-08T12:45:00+00:00,2022-04-08T11:49:45.498317+00:00,2022-06-16T13:59:49.389929+00:00,NULL,23156,24990,NULL,NULL,24990,NULL,9476
12473,3917,3214,571aadf9d60aa57b41ff72fe9892a4c6,CANCELLED,2022-06-13T06:52:46.460000+00:00,2022-06-13T18:00:00+00:00,2022-06-13T06:55:13.693725+00:00,2022-06-16T13:59:49.382631+00:00,NULL,18117,24990,NULL,24990,24990,NULL,9476
3396,3917,3214,8fa56fd210cc518cdfa5b21c61be74a7,CLOSED,2022-01-13T07:47:44.750000+00:00,2022-01-13T17:00:00+00:00,2022-01-13T07:49:20.716460+00:00,2022-06-16T13:59:49.382447+00:00,NULL,40308,17812,NULL,NULL,17812,NULL,9476
3343,3917,3214,8d82c45fc93646761fe9f4b139bae9b4,CLOSED,2022-01-12T07:44:51.832000+00:00,2022-01-12T17:00:00+00:00,2022-01-12T07:50:26.394083+00:00,2022-06-16T13:59:49.382431+00:00,NULL,40308,17812,NULL,NULL,17812,NULL,9476
4825,3917,1921,b30780e0d23bf67b778a23e5750ea5bc,AWAITING_FINAL_SIGN_OFF,2022-03-01T07:08:08.880000+00:00,2022-03-01T17:00:00+00:00,2022-03-01T07:10:56.849303+00:00,2022-06-16T13:59:49.382423+00:00,NULL,20391,27248,NULL,NULL,27248,NULL,9476
3420,3917,3214,131fea389c08aa2902f41fa7dd523ade,CLOSED,2022-01-13T11:18:48.794000+00:00,2022-01-13T17:15:00+00:00,2022-01-13T11:21:50.339646+00:00,2022-06-16T13:59:49.382413+00:00,NULL,19460,24990,NULL,NULL,24990,NULL,9476
3418,3917,1920,8168e169b7cc9c8ea9e542843882182f,CLOSED,2022-01-13T10:50:13.644000+00:00,2022-01-13T16:50:00+00:00,2022-01-13T10:58:10.518686+00:00,2022-06-16T13:59:49.382397+00:00,NULL,19460,24990,NULL,NULL,24990,NULL,9476
3697,3917,1921,034c0ef6f2adc7e5d51a31e76a4e4863,CLOSED,2022-01-25T07:07:16.191000+00:00,2022-01-25T17:00:00+00:00,2022-01-25T07:10:55.189086+00:00,2022-06-16T13:59:49.382380+00:00,NULL,20391,27248,NULL,NULL,27248,NULL,9476
4052,3917,1921,0a04ed52d5dfed0ad2cf10fb9372e0e4,CLOSED,2022-02-03T07:09:51.204000+00:00,2022-02-03T17:00:00+00:00,2022-02-03T07:11:44.735231+00:00,2022-06-16T13:59:49.381926+00:00,NULL,20391,17812,NULL,NULL,17812,NULL,9476
10949,3917,3214,09dc569fc4b7e23724101ac58108bb4c,CLOSED,2022-06-09T06:42:17.499000+00:00,2022-06-09T16:00:00+00:00,2022-06-09T06:46:47.706069+00:00,2022-06-16T13:59:49.381902+00:00,NULL,18726,60132,NULL,NULL,60132,NULL,9476
10984,3917,3214,b6632d95dd6c808eacec2733eabafbbd,CLOSED,2022-06-09T07:53:43.882000+00:00,2022-06-09T15:30:00+00:00,2022-06-09T07:58:09.666658+00:00,2022-06-16T13:59:49.381884+00:00,NULL,95466,24990,NULL,NULL,24990,NULL,9476
3212,3917,3214,d2bffaca5484aa0e5062ed81e9df0268,CLOSED,2022-01-06T13:43:03.223000+00:00,2022-01-06T17:00:00+00:00,2022-01-06T13:45:44.871590+00:00,2022-06-16T13:59:49.381875+00:00,NULL,21529,17812,NULL,NULL,17812,NULL,9476
4146,3917,1920,b5bf4cf71f99e4ec66c09e87622995c3,CLOSED,2022-02-06T19:14:17.544000+00:00,2022-02-07T04:00:00+00:00,2022-02-06T19:19:27.029508+00:00,2022-06-16T13:59:49.381849+00:00,NULL,40308,40308,NULL,NULL,27248,NULL,9476
